id, category_id,timestamp,title,url
106,6,31-07-2024,Cần mạnh tay với doanh nghiệp trốn đóng BHXH,https://thanhnien.vn/can-manh-tay-voi-doanh-nghiep-tron-dong-bhxh-185240730225146442.htm
107,6,31-07-2024,EU coi Việt Nam là đối tác hàng đầu tại khu vực,https://thanhnien.vn/eu-coi-viet-nam-la-doi-tac-hang-dau-tai-khu-vuc-185240730224627531.htm
108,1,31-07-2024,Ấn Độ chào đón Thủ tướng Phạm Minh Chính bằng điệu múa truyền thống,https://thanhnien.vn/an-do-chao-don-thu-tuong-pham-minh-chinh-bang-dieu-mua-truyen-thong-185240731020048336.htm
109,6,31-07-2024,Tin tức thời tiết hôm nay 31.7.2024: Miền Bắc có nơi mưa 200 mm trong 24 giờ,https://thanhnien.vn/tin-tuc-thoi-tiet-hom-nay-3172024-mien-bac-co-noi-mua-200-mm-trong-24-gio-185240731062512956.htm
110,1,31-07-2024,Xử lý các hành vi tiêu cực trong thi hành pháp luật,https://thanhnien.vn/xu-ly-cac-hanh-vi-tieu-cuc-trong-thi-hanh-phap-luat-185240730224234871.htm
111,6,31-07-2024,4 tỉnh miền Bắc thiệt hại nghiêm trọng do mưa lũ,https://thanhnien.vn/4-tinh-mien-bac-thiet-hai-nghiem-trong-do-mua-lu-185240730223024832.htm
112,4,31-07-2024,"Sâm Việt giữa muôn vàn khó khăn: Mua sâm ở Lai Châu, thượng vàng hạ cám",https://thanhnien.vn/sam-viet-giua-muon-van-kho-khan-mua-sam-o-lai-chau-thuong-vang-ha-cam-185240730183153182.htm
113,6,31-07-2024,Cảnh giác để tránh sập bẫy bị ghép 'ảnh nóng',https://thanhnien.vn/canh-giac-de-tranh-sap-bay-bi-ghep-anh-nong-185240730190839645.htm
114,1,31-07-2024,Tai nạn lao động khiến 5 công nhân thiệt mạng,https://thanhnien.vn/tai-nan-lao-dong-khien-5-cong-nhan-thiet-mang-185240730223529817.htm
115,6,31-07-2024,'Đại án' đăng kiểm: Bị cáo trình bày 'lý do' nhận hối lộ,https://thanhnien.vn/dai-an-dang-kiem-bi-cao-trinh-bay-ly-do-nhan-hoi-lo-185240730223249675.htm
116,6,31-07-2024,Thủ tướng Phạm Minh Chính thăm cấp nhà nước tới Ấn Độ,https://thanhnien.vn/thu-tuong-pham-minh-chinh-tham-cap-nha-nuoc-toi-an-do-185240730223632269.htm
117,6,31-07-2024,Cận cảnh những căn 'biệt thự ma' sắp bị tháo dỡ tại Măng Đen,https://thanhnien.vn/can-canh-nhung-can-biet-thu-ma-sap-bi-thao-do-tai-mang-den-185240730150629827.htm
118,1,31-07-2024,"Qualcomm ra mắt nền tảng di động mới, đưa 5G tiếp cận hàng triệu người dùng điện thoại",https://vneconomy.vn/qualcomm-ra-mat-nen-tang-di-dong-moi-dua-5g-tiep-can-hang-trieu-nguoi-dung-dien-thoai.htm
119,1,31-07-2024,"Khen thưởng phải thực chất, đúng người, đúng việc, không quá máy móc và xứng đáng với đóng góp",https://www.congluan.vn/khen-thuong-phai-thuc-chat-dung-nguoi-dung-viec-khong-qua-may-moc-va-xung-dang-voi-dong-gop-post305745.html
120,1,31-07-2024,Bà Nguyễn Hương Giang được bầu giữ chức Chủ tịch HĐND tỉnh Bắc Ninh,https://www.congluan.vn/ba-nguyen-huong-giang-duoc-bau-giu-chuc-chu-tich-hdnd-tinh-bac-ninh-post305721.html
121,5,01-08-2024,Xạ thủ Hàn Quốc khiến tỷ phú Elon Musk trầm trồ,https://lifestyle.zingnews.vn/xa-thu-han-quoc-khien-ty-phu-elon-musk-tram-tro-post1489460.html
122,6,01-08-2024,"Nghịch lý lạnh run giữa mùa hè trong văn phòng, quán cà phê ở TP.HCM",https://lifestyle.zingnews.vn/nghich-ly-lanh-run-giua-mua-he-trong-van-phong-quan-ca-phe-o-tphcm-post1489132.html
123,3,01-08-2024,Đẩy lùi nếp nhăn nhờ trà hoa cúc,https://lifestyle.zingnews.vn/day-lui-nep-nhan-nho-tra-hoa-cuc-post1489023.html
124,6,01-08-2024,Trung Quốc trải qua tháng 7 nóng nhất lịch sử hiện đại,https://lifestyle.zingnews.vn/trung-quoc-trai-qua-thang-7-nong-nhat-lich-su-hien-dai-post1489483.html
125,6,01-08-2024,VĐV bơi lội bị loại vì ở dưới nước quá lâu tại Olympic Paris,https://lifestyle.zingnews.vn/vdv-boi-loi-bi-loai-vi-o-duoi-nuoc-qua-lau-tai-olympic-paris-post1489471.html
126,6,02-08-2024,Hé lộ tình hình cuộc sống hiện tại của Hiền Hồ sau 2 năm vướng phải ồn ào làm người thứ 3,https://doanhnghiepvn.vn/van-hoa/he-lo-tinh-hinh-cuoc-song-hien-tai-cua-hien-ho-sau-2-nam-vuong-phai-on-ao-lam-nguoi-thu-3/20240801091242115
127,1,31-07-2024,Giá dầu hôm nay (31/7): Dầu thô tiếp tục giảm nhẹ,https://petrovietnam.petrotimes.vn/gia-dau-hom-nay-317-dau-tho-tiep-tuc-giam-nhe-715140.html
128,6,31-07-2024,"VCCI đề xuất bỏ giá trần, cho phép thương nhân phân phối mua bán xăng dầu với nhau",https://petrovietnam.petrotimes.vn/vcci-de-xuat-bo-gia-tran-cho-phep-thuong-nhan-phan-phoi-mua-ban-xang-dau-voi-nhau-715154.html
129,1,01-08-2024,Nga gia hạn lệnh cấm xuất khẩu xăng,https://petrotimes.vn/nga-gia-han-lenh-cam-xuat-khau-xang-715196.html
130,1,01-08-2024,Giá dầu hôm nay (1/8): Tăng trở lại,https://petrotimes.vn/gia-dau-hom-nay-18-tang-tro-lai-715202.html
131,2,01-08-2024,Giá vàng hôm nay (1/8): Đồng loạt tăng,https://petrotimes.vn/gia-vang-hom-nay-18-dong-loat-tang-715207.html
132,6,01-08-2024,Bản tin Năng lượng Quốc tế 1/8: Diễn biến giá dầu sau căng thẳng leo thang ở Trung Đông,https://petrotimes.vn/ban-tin-nang-luong-quoc-te-18-dien-bien-gia-dau-sau-cang-thang-leo-thang-o-trung-dong-715193.html
133,6,01-08-2024,Bán niên Eximbank mới thực hiện được 28% kế hoạch năm,https://petrotimes.vn/ban-nien-eximbank-moi-thuc-hien-duoc-28-ke-hoach-nam-715194.html
134,6,01-08-2024,"Kiểm soát tốt chi phí vốn, VPBank tối ưu cơ hội kinh doanh",https://petrotimes.vn/kiem-soat-tot-chi-phi-von-vpbank-toi-uu-co-hoi-kinh-doanh-715186.html
135,6,31-07-2024,Tin tức kinh tế ngày 31/7: Nhu cầu vàng miếng tại Việt Nam tăng cao nhất trong 10 năm,https://petrotimes.vn/tin-tuc-kinh-te-ngay-317-nhu-cau-vang-mieng-tai-viet-nam-tang-cao-nhat-trong-10-nam-715178.html
136,6,31-07-2024,"VCCI đề xuất bỏ giá trần, cho phép thương nhân phân phối mua bán xăng dầu với nhau",https://petrotimes.vn/vcci-de-xuat-bo-gia-tran-cho-phep-thuong-nhan-phan-phoi-mua-ban-xang-dau-voi-nhau-715154.html
137,1,31-07-2024,Giá dầu hôm nay (31/7): Dầu thô tiếp tục giảm nhẹ,https://petrotimes.vn/gia-dau-hom-nay-317-dau-tho-tiep-tuc-giam-nhe-715140.html
138,2,31-07-2024,Giá vàng hôm nay (31/7): Thị trường trong nước và thế giới trái chiều,https://petrotimes.vn/gia-vang-hom-nay-317-thi-truong-trong-nuoc-va-the-gioi-trai-chieu-715142.html
139,4,31-07-2024,Bản tin Năng lượng Quốc tế 31/7: Tồn kho dầu thô Mỹ lại giảm,https://petrotimes.vn/ban-tin-nang-luong-quoc-te-317-ton-kho-dau-tho-my-lai-giam-715130.html
140,2,31-07-2024,"FPT Retail đạt doanh thu gần 20 ngàn tỷ bán niên, Long Châu mở mới hơn 200 nhà thuốc",https://petrotimes.vn/fpt-retail-dat-doanh-thu-gan-20-ngan-ty-ban-nien-long-chau-mo-moi-hon-200-nha-thuoc-715126.html
141,6,31-07-2024,California được chọn làm trung tâm hydro quốc gia của Mỹ,https://petrotimes.vn/california-duoc-chon-lam-trung-tam-hydro-quoc-gia-cua-my-715145.html
142,6,31-07-2024,Henry Hub: Trung tâm phân phối và đường ống khí đốt tự nhiên hàng đầu nước Mỹ,https://petrotimes.vn/henry-hub-trung-tam-phan-phoi-va-duong-ong-khi-dot-tu-nhien-hang-dau-nuoc-my-715136.html
143,6,31-07-2024,"BP thu hẹp dự án nhiên liệu sinh học, tập trung vào nhu cầu dầu",https://petrotimes.vn/bp-thu-hep-du-an-nhien-lieu-sinh-hoc-tap-trung-vao-nhu-cau-dau-715132.html
144,6,01-08-2024,Ra mắt Fanpage Công an tỉnh Đồng Nai,https://www.sggp.org.vn/ra-mat-fanpage-cong-an-tinh-dong-nai-post752028.html
145,6,01-08-2024,Đất Đỏ với công tác chăm sóc người có công,https://www.sggp.org.vn/dat-do-voi-cong-tac-cham-soc-nguoi-co-cong-post752038.html
146,6,01-08-2024,Cảnh báo tai nạn lao động trong xưởng gỗ,https://www.sggp.org.vn/canh-bao-tai-nan-lao-dong-trong-xuong-go-post752039.html
147,5,01-08-2024,Trợ lực để ngành sản xuất thực phẩm bứt phá,https://www.sggp.org.vn/tro-luc-de-nganh-san-xuat-thuc-pham-but-pha-post752014.html
